id	count	probability
273	571	0.000011871431
274	595	0.000012370406
275	604	0.000012557521
276	589	0.000012245662
277	527	0.000010956645
278	560	0.000011642735
279	541	0.000011247713
280	562	0.000011684316
281	581	0.000012079337
282	589	0.000012245662
283	524	0.000010894273
284	532	0.000011060598
285	536	0.000011143760
286	461	0.000009584466
287	563	0.000011705107
288	557	0.000011580363
289	499	0.000010374508
290	498	0.000010353718
291	517	0.000010748739
292	522	0.000010852692
293	481	0.000010000278
294	498	0.000010353718
295	456	0.000009480513
296	523	0.000010873483
297	460	0.000009563675
298	460	0.000009563675
299	484	0.000010062649
300	515	0.000010707158
301	447	0.000009293397
302	492	0.000010228974
303	479	0.000009958696
304	503	0.000010457671
305	517	0.000010748739
306	484	0.000010062649
307	446	0.000009272607
308	466	0.000009688419
309	422	0.000008773632
310	485	0.000010083440
311	445	0.000009251816
312	422	0.000008773632
313	419	0.000008711260
314	440	0.000009147863
315	408	0.000008482564
316	410	0.000008524145
317	405	0.000008420192
318	438	0.000009106282
319	390	0.000008108333
320	430	0.000008939957
321	393	0.000008170705
322	414	0.000008607308
323	430	0.000008939957
324	406	0.000008440983
325	399	0.000008295449
326	448	0.000009314188
327	384	0.000007983590
328	398	0.000008274658
329	409	0.000008503355
330	412	0.000008565726
331	398	0.000008274658
332	341	0.000007089594
333	380	0.000007900427
334	372	0.000007734102
335	391	0.000008129124
336	369	0.000007671731
337	373	0.000007754893
338	395	0.000008212286
339	350	0.000007276709
340	376	0.000007817265
341	340	0.000007068803
342	353	0.000007339081
343	359	0.000007463825
344	345	0.000007172756
345	388	0.000008066752
346	332	0.000006902478
347	371	0.000007713312
348	332	0.000006902478
349	322	0.000006694573
350	333	0.000006923269
351	338	0.000007027222
352	325	0.000006756944
353	346	0.000007193547
354	338	0.000007027222
355	321	0.000006673782
356	365	0.000007588568
357	313	0.000006507457
358	352	0.000007318290
359	286	0.000005946111
360	331	0.000006881688
361	314	0.000006528248
362	320	0.000006652991
363	295	0.000006133226
364	349	0.000007255919
365	269	0.000005592671
366	307	0.000006382714
367	314	0.000006528248
368	318	0.000006611410
369	316	0.000006569829
370	316	0.000006569829
371	310	0.000006445085
372	295	0.000006133226
373	297	0.000006174808
374	295	0.000006133226
375	293	0.000006091645
376	316	0.000006569829
377	265	0.000005509508
378	294	0.000006112436
379	308	0.000006403504
380	282	0.000005862949
381	247	0.000005135278
382	293	0.000006091645
383	291	0.000006050064
384	289	0.000006008483
385	272	0.000005655043
386	265	0.000005509508
387	282	0.000005862949
388	283	0.000005883739
389	245	0.000005093696
390	270	0.000005613461
391	281	0.000005842158
392	283	0.000005883739
393	281	0.000005842158
394	235	0.000004885790
395	271	0.000005634252
396	264	0.000005488718
397	253	0.000005260021
398	263	0.000005467927
399	263	0.000005467927
400	244	0.000005072906
401	255	0.000005301602
402	254	0.000005280812
403	235	0.000004885790
404	266	0.000005530299
405	229	0.000004761047
406	236	0.000004906581
407	237	0.000004927372
408	245	0.000005093696
409	219	0.000004553141
410	250	0.000005197649
411	241	0.000005010534
412	221	0.000004594722
413	255	0.000005301602
414	254	0.000005280812
415	234	0.000004865000
416	200	0.000004158120
417	220	0.000004573932
418	238	0.000004948162
419	209	0.000004345235
420	239	0.000004968953
421	224	0.000004657094
422	218	0.000004532350
423	247	0.000005135278
424	209	0.000004345235
