id	count	probability
290	5	0.000007234550
291	3	0.000004340730
292	2	0.000002893820
293	1	0.000001446910
294	4	0.000005787640
296	7	0.000010128370
297	4	0.000005787640
298	4	0.000005787640
299	4	0.000005787640
300	3	0.000004340730
301	7	0.000010128370
302	2	0.000002893820
303	6	0.000008681460
304	3	0.000004340730
306	1	0.000001446910
307	3	0.000004340730
308	4	0.000005787640
309	3	0.000004340730
310	4	0.000005787640
311	6	0.000008681460
312	2	0.000002893820
313	3	0.000004340730
314	4	0.000005787640
315	3	0.000004340730
316	4	0.000005787640
317	3	0.000004340730
318	5	0.000007234550
319	7	0.000010128370
320	2	0.000002893820
321	2	0.000002893820
322	2	0.000002893820
323	1	0.000001446910
324	1	0.000001446910
325	2	0.000002893820
327	3	0.000004340730
328	2	0.000002893820
329	2	0.000002893820
330	2	0.000002893820
331	6	0.000008681460
332	2	0.000002893820
333	4	0.000005787640
334	4	0.000005787640
336	1	0.000001446910
337	1	0.000001446910
338	2	0.000002893820
339	3	0.000004340730
340	2	0.000002893820
341	3	0.000004340730
342	7	0.000010128370
343	2	0.000002893820
344	3	0.000004340730
345	2	0.000002893820
346	3	0.000004340730
347	5	0.000007234550
348	5	0.000007234550
349	2	0.000002893820
350	3	0.000004340730
351	3	0.000004340730
353	2	0.000002893820
354	3	0.000004340730
355	1	0.000001446910
356	2	0.000002893820
360	2	0.000002893820
361	2	0.000002893820
362	3	0.000004340730
364	3	0.000004340730
365	2	0.000002893820
367	2	0.000002893820
368	1	0.000001446910
369	1	0.000001446910
370	3	0.000004340730
371	1	0.000001446910
373	2	0.000002893820
375	4	0.000005787640
376	2	0.000002893820
377	1	0.000001446910
378	2	0.000002893820
379	5	0.000007234550
380	1	0.000001446910
381	4	0.000005787640
382	1	0.000001446910
383	2	0.000002893820
384	2	0.000002893820
385	2	0.000002893820
386	2	0.000002893820
387	5	0.000007234550
388	6	0.000008681460
389	3	0.000004340730
390	1	0.000001446910
391	2	0.000002893820
392	3	0.000004340730
393	4	0.000005787640
394	2	0.000002893820
395	1	0.000001446910
396	1	0.000001446910
397	2	0.000002893820
398	3	0.000004340730
399	2	0.000002893820
400	2	0.000002893820
401	1	0.000001446910
402	1	0.000001446910
403	4	0.000005787640
404	5	0.000007234550
405	2	0.000002893820
406	2	0.000002893820
407	2	0.000002893820
408	3	0.000004340730
409	2	0.000002893820
410	3	0.000004340730
411	3	0.000004340730
412	1	0.000001446910
413	2	0.000002893820
414	1	0.000001446910
415	3	0.000004340730
416	2	0.000002893820
417	2	0.000002893820
419	3	0.000004340730
420	2	0.000002893820
421	3	0.000004340730
422	2	0.000002893820
423	3	0.000004340730
424	3	0.000004340730
425	2	0.000002893820
426	2	0.000002893820
427	1	0.000001446910
428	2	0.000002893820
429	1	0.000001446910
430	1	0.000001446910
431	1	0.000001446910
432	1	0.000001446910
